# This file contains the data of initial population
# of objectives = 2, # of constraints = 65, # of real_var = 50, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
-6.664830e+08	-1.000000e+01	-9.737136e-01	0.000000e+00	-9.853635e-01	0.000000e+00	1.098541e+00	1.307391e+02	8.405944e+01	9.882333e-02	0.000000e+00	0.000000e+00	1.347675e-01	0.000000e+00	9.636437e-01	0.000000e+00	0.000000e+00	3.401987e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.021795e-02	0.000000e+00	-4.785405e-02	1.624118e+00	2.781557e-02	0.000000e+00	3.633613e+01	3.323414e+02	0.000000e+00	0.000000e+00	0.000000e+00	-3.975290e-01	-6.726043e-01	0.000000e+00	-1.446400e-01	0.000000e+00	-9.140258e-01	0.000000e+00	9.441569e-01	0.000000e+00	0.000000e+00	1.923054e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.207019e+00	0.000000e+00	0.000000e+00	-4.088755e-01	-5.949886e-01	3.667055e+00	5.711782e-02	4.031411e-01	1.828875e+00	3.545454e+00	-1.211182e-02	-1.142993e+00	-5.498126e-01	-7.056198e-01	1.929334e-01	-1.065638e+00	-4.081448e-01	-6.883316e-01	2.442951e-02	6.625502e-02	-8.379987e-01	3.602847e-01	-1.069575e-01	1.884644e-01	-2.790739e-01	5.252915e-01	5.388134e-01	8.173888e-02	1.561940e-01	-4.161048e-01	-4.385428e-01	4.434260e-01	-2.519874e-01	4.114089e-01	-2.226697e-01	-5.115742e-01	1.608895e-01	-5.335137e-01	-4.793038e-01	-9.575684e-02	2.436020e-01	-3.839164e-01	2.479740e-01	5.515589e-01	2.357383e-01	-3.296914e-01	2.769053e-01	4.288389e-01	-3.786319e-01	-8.885311e-02	-4.470334e-01	2.662737e-01	5.292790e-02	-7.973788e-02	5.269686e-01	-1.066462e-01	9.602525e-02	-2.907127e-01	3.929182e-01	-4.231484e-01	-1.328947e-02	2.836308e-01	-3.586077e-01	-7.139083e-02	-1.757071e-01	1.843503e-01	-4.537418e-01	-2.600484e-01	3.608414e-02	2.990981e-01	5.859992e-01	-1.057046e+01	180	1.000000e+14
-8.544122e+08	-1.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00	7.528343e-01	0.000000e+00	1.336746e+02	2.443792e+02	2.011281e+00	0.000000e+00	1.262928e+02	5.254906e+01	0.000000e+00	2.976015e+01	0.000000e+00	1.283351e+01	2.527750e+00	0.000000e+00	4.832557e-02	1.261102e+00	0.000000e+00	-7.758698e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.468692e-01	1.348187e+02	0.000000e+00	3.249796e+01	-6.807837e-01	1.227050e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.872410e-01	0.000000e+00	5.121498e+00	-9.553932e-01	-9.784904e-01	-8.002718e-01	2.368565e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.579594e+00	0.000000e+00	0.000000e+00	4.678387e+00	0.000000e+00	3.146426e-02	4.469385e-01	1.120346e+00	-9.970332e-01	-1.027787e-01	2.985375e-01	-1.975684e+00	-3.728182e-01	-1.303632e+00	1.816471e-01	-1.603241e+00	-1.521704e-01	-8.758690e-01	3.571838e-01	-6.448916e-01	-1.963968e-02	-1.636623e-01	-5.533531e-01	3.515640e-01	-2.926431e-01	5.727804e-01	2.614958e-01	4.275723e-01	-1.707337e-01	2.295261e-01	2.888207e-01	-2.065751e-02	1.971847e-01	-1.221736e-01	2.020336e-01	4.194035e-01	-1.288403e-02	1.929800e-01	5.421675e-01	-1.790622e-01	3.040213e-02	-1.784020e-01	-8.175606e-02	-3.367583e-01	3.797459e-01	2.013270e-01	-4.000052e-01	2.363074e-01	5.629517e-01	3.041249e-01	-4.326569e-01	-2.062041e-01	-5.181194e-01	-7.655957e-02	5.774531e-01	-5.264146e-01	3.230775e-01	4.914218e-02	2.913201e-01	2.766218e-01	3.221713e-01	-4.000617e-01	-3.653160e-01	-4.342273e-01	-3.467714e-01	4.197943e-01	-5.896348e-01	-4.389487e-01	4.046044e-01	-5.506881e-02	-1.221893e+01	305	1.000000e+14
-6.546524e+08	-1.000000e+01	0.000000e+00	6.340541e-01	-9.308976e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.442034e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.859507e-01	6.134531e+01	5.346614e+00	0.000000e+00	-8.629723e-01	0.000000e+00	6.038607e-01	6.276092e-01	0.000000e+00	3.702519e-01	0.000000e+00	0.000000e+00	-1.726927e-01	7.702050e+01	0.000000e+00	8.673105e+01	-8.068275e-01	8.050556e+00	2.089775e+00	-6.476552e-01	-6.713404e-01	-8.865718e-01	6.589378e-01	0.000000e+00	0.000000e+00	-9.916014e-01	0.000000e+00	-7.077757e-01	0.000000e+00	0.000000e+00	-9.685372e-01	2.174734e+00	0.000000e+00	0.000000e+00	-2.703090e-01	1.048761e-02	-8.393263e-01	0.000000e+00	1.507674e+00	3.694159e-01	-9.384851e-01	-5.876206e-01	-9.231536e-02	-4.683597e-01	-1.268569e-01	-4.942154e-01	-6.414814e-01	-2.350694e-01	-1.213626e+00	-2.042361e+00	3.116095e-01	-9.487016e-01	-4.861564e-01	-4.600432e-01	3.997767e-01	3.361464e-01	-3.181257e-01	-1.869828e-01	-5.574582e-01	5.647663e-01	-1.718764e-01	-3.662286e-01	-3.502971e-01	-3.876463e-01	-4.637479e-01	1.526445e-01	5.073548e-01	8.888240e-02	-2.553415e-01	3.141196e-02	-3.754022e-01	3.822393e-01	4.090382e-01	-1.739353e-01	3.883756e-01	-2.763661e-03	-3.190190e-01	2.306254e-01	8.545162e-02	-3.636304e-01	4.502244e-01	3.372041e-01	2.365608e-01	3.718712e-01	2.143296e-01	3.291803e-01	5.442193e-02	5.549894e-01	-3.424563e-01	-7.076384e-02	1.608560e-02	-1.114293e-01	3.289269e-01	-3.083345e-01	-1.754556e-01	5.090808e-01	4.675836e-01	-1.038934e-01	-1.884374e-01	2.374477e-01	4.847917e-01	2.260324e-02	-2.656573e-01	-1.761771e+01	814	1.000000e+14
-7.265625e+08	-1.000000e+01	-6.958326e-01	0.000000e+00	0.000000e+00	-9.821623e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.009151e-01	0.000000e+00	1.550962e+02	-9.122269e-01	6.176475e+01	0.000000e+00	6.554524e-01	2.770044e+01	0.000000e+00	2.396038e-01	-9.397546e-01	0.000000e+00	-5.706319e-01	-7.135071e-04	-2.601161e-01	-7.509324e-01	0.000000e+00	0.000000e+00	2.604744e+02	2.232852e+02	5.060330e+01	-9.741149e-01	1.250456e+01	-9.839663e-01	0.000000e+00	-2.669474e-01	0.000000e+00	-4.606956e-02	0.000000e+00	0.000000e+00	-9.550617e-01	0.000000e+00	0.000000e+00	1.027254e+01	0.000000e+00	0.000000e+00	0.000000e+00	8.717240e-01	3.172855e+00	0.000000e+00	-4.299709e-01	0.000000e+00	-8.917755e-01	1.278646e+00	3.681020e-01	1.789386e+00	1.037606e+00	-2.624452e-02	-3.614993e-01	-2.219994e-01	-1.780228e+00	1.948719e-01	2.088556e-01	-1.486896e+00	-1.236602e+00	8.076876e-01	2.234030e-01	-4.878236e-01	3.739956e-01	-2.891732e-01	-5.325997e-01	3.083704e-01	-2.319144e-01	-4.145529e-01	-5.930338e-01	2.274524e-01	-1.419722e-01	3.849981e-01	3.553014e-02	4.120380e-01	-9.515550e-02	5.580374e-01	3.878093e-01	-3.728287e-01	2.850609e-01	1.124824e-02	-3.226802e-01	1.072108e-01	1.466203e-01	2.019945e-01	4.789667e-02	-5.649574e-01	-4.847621e-01	3.209753e-01	2.888659e-01	5.128954e-01	4.517829e-02	7.848547e-02	8.917169e-03	-7.803362e-03	5.522060e-01	-3.989694e-01	5.598332e-01	-5.190776e-01	-1.756642e-01	9.638450e-02	-4.328198e-01	-5.696276e-01	2.441753e-01	-5.951626e-01	-3.887491e-01	-3.782839e-01	1.450452e-01	2.225499e-01	-1.388159e-01	4.325410e-01	-2.191313e-01	9.058730e-02	-1.526157e+01	627	1.000000e+14
-7.987492e+08	-1.000000e+01	-9.054603e-01	2.703260e+00	1.932552e+00	-9.770083e-01	0.000000e+00	1.365514e+02	0.000000e+00	-2.439042e-01	0.000000e+00	0.000000e+00	-6.917854e-01	0.000000e+00	0.000000e+00	2.402475e-01	3.208005e+01	2.449370e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.521754e-01	1.799857e+00	0.000000e+00	-1.458047e-01	-3.777629e-01	-3.915156e-01	1.794995e+02	3.079976e+02	6.847973e+01	0.000000e+00	1.207520e+01	0.000000e+00	-7.232229e-01	0.000000e+00	-5.933629e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.441076e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.592307e+00	7.141868e+00	-8.690738e-01	2.828354e-02	-1.912640e-01	3.843624e+00	4.289570e-01	4.094821e-01	3.893163e+00	3.524084e+00	-8.263527e-02	-2.898264e+00	1.500781e-01	-8.528225e-01	-5.427126e-01	-9.406029e-01	-1.179533e+00	-1.981513e-01	6.832197e-01	2.185448e-01	-2.253006e+00	5.485818e-01	5.718963e-01	5.774250e-01	2.558572e-01	-2.349215e-01	3.186302e-01	-4.848058e-01	1.073398e-01	-1.917476e-01	-4.954753e-01	1.826304e-01	-4.689321e-01	-3.091524e-01	3.546257e-01	3.913549e-01	4.072007e-01	-3.168716e-01	-1.870078e-01	-4.347406e-01	3.659872e-01	4.525199e-01	-3.696205e-01	1.867325e-01	1.586290e-01	1.747240e-01	2.245696e-01	3.920395e-01	2.699641e-01	-2.033923e-01	2.057811e-01	-4.184739e-01	1.046430e-01	-5.934639e-02	4.958551e-01	-1.221508e-01	-2.986510e-01	-4.024197e-01	-1.903243e-01	-4.473675e-01	1.587662e-01	-4.587926e-01	-3.166077e-01	-5.980792e-01	-3.356149e-01	3.916554e-01	3.744578e-01	2.451847e-02	6.308714e-02	5.703212e-01	5.979803e-01	-1.590200e+01	686	1.000000e+14
-7.375121e+08	-1.000000e+01	-9.956840e-01	0.000000e+00	2.041597e+00	1.363040e+00	-7.695447e-01	0.000000e+00	2.738841e+01	1.535297e+00	1.192490e+02	9.978206e+00	5.480834e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.979935e-01	2.873470e+00	0.000000e+00	-5.145482e-01	1.541453e+00	0.000000e+00	5.072592e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.063560e-02	0.000000e+00	6.871118e+00	9.717845e+01	0.000000e+00	0.000000e+00	0.000000e+00	-4.781066e-01	-6.620905e-01	-2.358105e-01	-1.972599e-01	0.000000e+00	-5.007727e-01	0.000000e+00	-9.973599e-01	0.000000e+00	5.339716e+00	0.000000e+00	0.000000e+00	2.559430e-01	0.000000e+00	9.362984e+00	-1.881712e-01	4.082902e-02	0.000000e+00	-8.269403e-01	1.433215e+00	4.164281e-01	1.397190e+00	-9.713954e-01	1.248645e-03	-2.003404e+00	-7.982978e-01	-1.154253e-01	-1.269842e+00	-1.755229e-02	-3.837135e-01	-2.060913e+00	-2.471762e-01	2.648094e-01	-2.135046e+00	6.914467e-02	-4.374231e-01	5.842610e-01	4.848062e-01	3.670557e-01	-1.327468e-01	3.677135e-02	3.600021e-01	4.872292e-01	1.728119e-02	5.176140e-01	-3.023359e-01	-3.443802e-01	-5.424155e-02	4.142296e-02	4.476756e-01	-3.110732e-01	9.024059e-02	5.996995e-01	-5.672572e-01	2.200412e-01	-1.573290e-01	-4.327209e-01	-3.031575e-01	2.899430e-01	-3.538815e-01	3.019263e-01	3.915733e-01	-2.925292e-01	-4.122018e-01	-5.679627e-01	3.827349e-01	3.793265e-01	2.881671e-01	4.838620e-01	-1.509768e-01	5.948952e-01	-1.455679e-01	3.017363e-02	-5.875778e-01	1.073397e-01	-1.900238e-01	-4.801103e-01	2.611285e-01	-7.883379e-02	4.407214e-01	4.346417e-01	5.675426e-01	-4.982876e-01	1.283393e-01	-1.728768e+01	797	1.000000e+14
-5.657437e+08	-1.000000e+01	-7.685292e-01	3.217953e-01	6.707575e-03	1.836647e-01	-8.952192e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.275049e+02	0.000000e+00	-8.801805e-01	0.000000e+00	0.000000e+00	-9.891241e-01	0.000000e+00	3.200033e+00	0.000000e+00	5.465340e-01	0.000000e+00	0.000000e+00	0.000000e+00	-5.583443e-01	1.464737e+00	0.000000e+00	9.964413e-01	1.571433e+02	0.000000e+00	6.581378e+01	0.000000e+00	0.000000e+00	-5.715515e-01	-4.632369e-02	0.000000e+00	-5.892149e-01	-5.919018e-01	0.000000e+00	0.000000e+00	0.000000e+00	-9.478194e-01	0.000000e+00	0.000000e+00	0.000000e+00	-9.985646e-01	-3.286586e-01	2.206469e+01	0.000000e+00	-6.914283e-01	4.855026e-01	0.000000e+00	0.000000e+00	1.471707e+00	4.139573e-01	1.699788e-01	-9.985354e-01	3.153627e-02	-1.602313e+00	3.590173e-02	9.067510e-01	-5.409766e-01	-1.332886e+00	1.229710e-01	-7.679143e-01	-1.895238e-01	-5.283672e-01	3.982904e-01	3.225922e-01	2.715139e-01	2.628504e-01	4.101821e-01	3.710735e-02	-2.201580e-01	-3.950655e-01	-4.033609e-01	4.831937e-01	-5.817700e-01	4.187619e-02	-9.442999e-02	-1.429444e-01	4.859024e-03	-1.897257e-01	4.876879e-01	-4.642699e-01	2.846300e-01	-4.797432e-01	-5.930457e-01	-1.457149e-01	1.226980e-01	4.979871e-01	-9.559651e-02	5.485274e-01	1.798205e-01	-2.429030e-01	2.597352e-01	-8.989901e-02	-5.588160e-01	1.052872e-01	5.083795e-01	-3.107593e-01	1.459220e-01	1.264673e-01	-7.432072e-02	-2.255325e-01	-1.221072e-01	5.961741e-01	-2.867070e-01	-2.897348e-01	-2.658246e-01	2.321937e-02	1.581371e-01	5.846417e-01	-8.801090e-02	2.154862e-01	8.608294e-02	-2.736114e-02	-3.390992e-01	-1.481738e+01	597	1.000000e+14
-7.053097e+08	-1.000000e+01	-9.941691e-01	0.000000e+00	-9.873296e-01	-9.909286e-01	0.000000e+00	1.596567e+02	0.000000e+00	0.000000e+00	1.049730e+02	2.780338e+02	3.917568e+00	3.543508e+01	1.288580e+00	1.980618e+00	0.000000e+00	0.000000e+00	9.060364e-01	1.410472e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.134991e-01	4.394008e-01	3.740959e-01	0.000000e+00	0.000000e+00	1.057825e+02	0.000000e+00	0.000000e+00	0.000000e+00	-4.785952e-01	-9.424572e-01	0.000000e+00	3.088239e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.145724e-01	0.000000e+00	0.000000e+00	-9.987345e-01	8.805737e-01	0.000000e+00	3.499376e+00	-4.396984e-01	1.874584e+00	1.402716e+00	0.000000e+00	3.738780e-01	3.792057e-01	2.737884e-01	1.130715e+00	-1.498890e-03	2.890651e-01	-1.649583e+00	-2.075038e+00	-7.569446e-01	-7.366996e-01	1.674805e-01	-5.793985e-01	8.167490e-01	1.749102e-01	-1.024934e+00	7.754476e-02	-2.921926e-01	1.916114e-01	8.715536e-02	-3.826950e-01	3.631343e-01	-2.639029e-02	-3.357400e-01	5.106400e-01	4.541627e-01	4.304670e-01	3.187462e-01	4.870196e-01	3.049370e-01	-2.683890e-01	-4.286054e-01	4.338362e-01	4.467220e-01	-1.743674e-01	-2.430125e-02	-7.975608e-02	-4.014530e-01	1.476179e-01	3.460534e-01	3.767403e-01	-1.851094e-01	-2.936242e-01	4.172481e-01	-4.146070e-01	-3.937892e-01	-5.071631e-01	3.490952e-01	5.593826e-02	-3.892831e-01	3.865409e-01	-5.786401e-01	-1.569626e-02	-1.856890e-01	-4.492732e-02	9.184306e-02	-7.225449e-02	-5.477397e-01	2.047537e-02	3.930491e-01	-4.882819e-01	1.865575e-01	2.771660e-01	3.813967e-01	1.697511e-01	-3.943867e-01	-1.358408e+01	451	1.000000e+14
-4.299529e+08	-9.000000e+00	-9.780720e-01	-9.907895e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.933701e+02	3.716550e-01	2.146559e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.300533e+00	0.000000e+00	1.727325e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.582434e-01	0.000000e+00	-5.525422e-01	5.951660e+01	0.000000e+00	1.146292e+01	0.000000e+00	2.872680e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.659247e-01	0.000000e+00	-9.210915e-01	3.049394e+00	0.000000e+00	-9.647850e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.699261e-01	0.000000e+00	1.450153e+00	4.373017e-01	-9.452953e-01	3.579613e+00	-7.663906e-02	-5.066631e-02	3.180704e-01	-1.073586e+00	-5.530600e-01	2.460156e-01	-6.316185e-01	1.000000e+00	7.657052e-02	-2.822581e-01	9.171695e-01	3.982381e-01	1.283424e-01	-2.127542e-01	-5.453100e-01	-1.529218e-02	-4.128779e-02	-4.643269e-01	-1.235616e-01	-1.692359e-01	3.417744e-01	5.893060e-01	4.499490e-01	-4.443265e-02	-2.376803e-01	-9.727847e-02	2.664860e-01	-1.334558e-01	5.118879e-01	-3.801071e-01	-1.516283e-02	-4.433297e-01	-5.346747e-01	2.558815e-01	-2.299146e-01	1.220058e-01	7.020458e-02	-2.396279e-01	2.913634e-01	-2.079675e-01	4.561784e-01	-4.292973e-01	-5.919031e-02	-1.563814e-01	-3.830952e-01	-3.571121e-01	-2.064722e-01	-3.063814e-01	3.079954e-01	-4.799450e-01	1.548157e-01	7.241586e-02	-4.055818e-01	5.702355e-01	-6.482721e-02	-1.375797e-01	-2.036213e-01	-3.496101e-01	-3.289567e-01	4.151357e-02	-1.738146e-01	-9.156255e+00	80	1.000000e+14
-6.218635e+08	-1.000000e+01	-9.570843e-01	0.000000e+00	6.165237e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.078804e+02	2.048551e+00	0.000000e+00	0.000000e+00	-2.983529e-01	1.504148e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.174574e+00	0.000000e+00	1.310716e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.072705e-01	-1.291365e-01	0.000000e+00	0.000000e+00	2.122323e+00	3.404563e+02	0.000000e+00	0.000000e+00	1.202565e+00	0.000000e+00	-4.208667e-01	0.000000e+00	-6.004033e-01	0.000000e+00	9.717770e-02	0.000000e+00	4.006648e-01	0.000000e+00	-1.830194e-01	0.000000e+00	1.846405e+00	-9.846145e-01	0.000000e+00	8.168383e+00	-6.675564e-01	-3.442708e-01	0.000000e+00	-1.158591e-01	0.000000e+00	1.282948e+00	3.764062e-01	-8.817330e-01	3.554838e+00	-4.200278e-02	-7.944895e-01	-9.581751e-01	-2.181028e-01	-3.621211e-01	1.635384e-01	-3.709616e-01	-4.856169e-01	-1.156035e+00	-8.939293e-01	-6.243068e-01	5.858026e-01	-1.063581e-02	3.135727e-01	-5.650893e-01	-1.425716e-01	-5.986339e-01	5.436272e-01	4.377852e-01	-2.581801e-01	-4.348156e-01	4.420545e-01	1.684430e-01	-2.892909e-01	-4.130413e-01	-8.310990e-02	2.555308e-01	-1.466816e-02	4.271469e-01	-5.596987e-01	-1.298928e-01	-3.838457e-01	2.408446e-01	1.783793e-01	-4.413482e-01	-4.291323e-01	7.596106e-02	5.423088e-01	-2.648252e-01	-3.354226e-01	6.883852e-02	-1.832551e-01	4.535782e-01	-5.497874e-01	2.909940e-01	-2.713518e-01	3.723667e-01	-3.433401e-01	3.000147e-01	-1.264293e-02	4.081960e-01	-1.335283e-01	2.676941e-01	2.499477e-01	-6.133863e-02	4.315713e-01	1.603888e-02	4.115837e-01	-2.356949e-01	3.864592e-01	-1.459301e-01	-1.159591e+01	251	1.000000e+14
